MD,DEVI,DTCO,DTSM_FAST,DTSM_SLOW,RHOB_model,GR_Normalized
ft , dega, us/ft , us/ft , us/ft , g/cc ,None
Measured Depth ,Borehole Deviation ,Compressional Slowness ,Fast Shear Slowness ,Slow Shear Slowness ,Bulk density - modeled ,Normalized Gamma Ray  
8071.5,89.44934,80.26528,132.4422,176.9565,2.284732,0.61535645
8072,89.44903,80.9903,132.9673,178.0336,2.277018,0.62708163
8072.5,89.44872,81.86279,133.7265,179.0906,2.269118,0.62515986
8073,89.44839,82.4672,134.1234,179.5442,2.263622,0.6338313
8073.5,89.44808,82.49857,133.6613,179.0556,2.261748,0.6270156
8074,89.44776,81.94832,132.3842,177.8275,2.263288,0.62395525
8074.5,89.44745,81.17365,130.9207,176.5603,2.2663,0.6162221
8075,89.44714,80.66137,130.1006,175.9364,2.268673,0.59311146
8075.5,89.44682,80.67446,130.34,176.1199,2.269559,0.5773672
8076,89.4465,81.08595,131.3363,176.7243,2.269461,0.57186586
8076.5,89.44618,81.46849,132.3716,177.153,2.270307,0.5795711
8077,89.44587,81.50563,132.8467,177.0518,2.27295,0.6006207
8077.5,89.44556,81.26766,132.6571,176.5364,2.275769,0.6131169
8078,89.44524,81.00826,132.0911,175.9858,2.276719,0.62575364
8078.5,89.44492,80.8916,131.4433,175.6989,2.2749,0.627086
8079,89.44461,80.95052,130.8732,175.7622,2.270599,0.6260472
8079.5,89.44429,81.11973,130.4781,176.0955,2.26533,0.6363613
8080,89.44398,81.25288,130.3112,176.55,2.261549,0.6268884
8080.5,89.44366,81.20296,130.3291,176.9859,2.261123,0.6218223
8081,89.44334,80.97013,130.3954,177.2885,2.263498,0.6199602
8081.5,89.44303,80.7013,130.4001,177.3764,2.266453,0.63200796
8082,89.44271,80.52176,130.3863,177.213,2.268877,0.6314712
8082.5,89.4424,80.47424,130.5005,176.8242,2.271115,0.6371783
8083,89.44209,80.53137,130.7558,176.3415,2.273235,0.63076776
8083.5,89.44176,80.62411,130.962,175.959,2.274385,0.6227626
8084,89.44145,80.71529,130.9959,175.823,2.27389,0.62004143
8084.5,89.44113,80.78972,130.9494,175.9777,2.272363,0.62513584
8085,89.44082,80.83646,130.9352,176.3516,2.270797,0.6347001
8085.5,89.44051,80.88333,130.9696,176.8192,2.269294,0.62752193
8086,89.44019,80.98243,131.0387,177.3082,2.267351,0.6244958
8086.5,89.43987,81.15593,131.0909,177.753,2.264555,0.61687225
8087,89.43956,81.38905,131.0198,177.9905,2.260805,0.62855005
8087.5,89.43924,81.68002,130.8,177.9292,2.256169,0.62868327
8088,89.43893,82.05183,130.5442,177.8147,2.25045,0.6347219
8088.5,89.43861,82.42924,130.3841,178.0098,2.244436,0.62130946
8089,89.43829,82.55316,130.2804,178.5097,2.240936,0.6200146
8089.5,89.43798,82.20836,129.9729,178.9982,2.241633,0.6168906
8090,89.43766,81.55166,129.3587,179.2672,2.244603,0.622974
8090.5,89.43735,81.02222,128.807,179.2922,2.247176,0.62983054
8091,89.43703,80.9327,128.8208,179.0691,2.248946,0.63307166
8091.5,89.43671,81.25514,129.5641,178.6134,2.251282,0.61694723
8092,89.4364,81.73066,130.8175,178.0106,2.255483,0.6019839
8092.5,89.43608,82.06233,132.2064,177.3697,2.262071,0.59032476
8093,89.43577,82.07388,133.3591,176.8148,2.270242,0.60183233
8093.5,89.43546,81.81708,134.0097,176.5251,2.277495,0.6013707
8094,89.43513,81.53618,134.1477,176.6446,2.281024,0.6125417
8094.5,89.43482,81.44665,134.0736,177.1282,2.280416,0.599145
8095,89.43451,81.46523,134.2204,177.7316,2.279579,0.5972558
8095.5,89.43419,81.3064,134.8532,178.1099,2.283884,0.5915579
8096,89.43388,81.0089,135.7578,178.0215,2.29208,0.5975857
8096.5,89.43356,81.00585,136.3499,177.5753,2.296157,0.5998646
8097,89.43324,81.50229,136.2508,177.1309,2.291442,0.5977082
8097.5,89.43293,82.18478,135.5684,176.8974,2.281209,0.6088792
8098,89.43262,82.56803,134.695,176.8152,2.272524,0.62451303
8098.5,89.4323,82.48037,133.981,176.7996,2.269444,0.65023375
8099,89.43198,82.1431,133.4964,176.91,2.270044,0.6480025
8099.5,89.43166,81.79052,133.1326,177.2486,2.270969,0.64712113
8100,89.43135,81.50609,132.8434,177.7113,2.271299,0.64765817
8100.5,89.43104,81.36932,132.6684,177.9723,2.271163,0.64446384
8101,89.43072,81.45136,132.6469,177.8728,2.270356,0.631497
8101.5,89.4304,81.70602,132.7064,177.6457,2.26841,0.6225939
8102,89.43009,81.99886,132.6706,177.6028,2.265019,0.6294737
8102.5,89.42977,82.18974,132.5276,177.8284,2.261438,0.63712144
8103,89.42946,82.1982,132.5387,178.2628,2.260314,0.62882906
8103.5,89.42915,82.0674,132.8998,178.8424,2.262539,0.62226474
8104,89.42883,81.86072,133.503,179.4648,2.266931,0.62216854
8104.5,89.42851,81.53595,134.0318,179.9393,2.272488,0.6196038
8105,89.4282,81.12479,134.185,180.0266,2.27773,0.59597796
8105.5,89.42788,80.82465,133.8356,179.5459,2.280236,0.58454657
8106,89.42757,80.80771,133.0498,178.5595,2.278287,0.56847703
8106.5,89.42725,81.08444,132.0905,177.4798,2.272159,0.5622049
8107,89.42693,81.53598,131.3051,176.783,2.263971,0.5724483
8107.5,89.42662,81.99352,130.8487,176.5608,2.256401,0.5907909
8108,89.42631,82.31306,130.6166,176.5045,2.25135,0.6219367
8108.5,89.42599,82.40358,130.4056,176.3196,2.249401,0.6303098
8109,89.42567,82.25294,130.0814,176.031,2.249765,0.63447016
8109.5,89.42536,81.95226,129.7346,175.8666,2.251395,0.6476894
8110,89.42504,81.65028,129.5863,175.9786,2.253645,0.63445055
8110.5,89.42473,81.45894,129.6881,176.3276,2.255648,0.6220312
8111,89.42442,81.41656,129.882,176.7026,2.256443,0.6090552
8111.5,89.4241,81.50642,130.0202,176.8815,2.25583,0.61521643
8112,89.42378,81.66569,130.077,176.8458,2.254428,0.6156679
8112.5,89.42347,81.8056,130.0679,176.7476,2.252986,0.6053918
8113,89.42315,81.86749,130.0683,176.7003,2.252389,0.595946
8113.5,89.42284,81.85583,130.1637,176.6955,2.25317,0.61176986
8114,89.42252,81.8149,130.2543,176.664,2.25433,0.6172422
8114.5,89.4222,81.77045,130.1517,176.5312,2.254524,0.6293806
8115,89.42189,81.67114,129.8431,176.2277,2.254448,0.6231396
8115.5,89.42158,81.36645,129.4628,175.7402,2.256797,0.61237437
8116,89.42126,80.78384,129.1398,175.2074,2.262938,0.5957253
8116.5,89.42094,80.21484,129.0286,174.903,2.269724,0.5635272
8117,89.42063,80.06822,129.2793,174.952,2.27293,0.5526595
8117.5,89.42031,80.31137,129.7665,175.113,2.27275,0.5509263
8118,89.42,80.58352,130.0749,175.0527,2.271679,0.5774767
8118.5,89.41889,80.69222,129.9634,174.7796,2.270425,0.5918797
8119,89.41779,80.7373,129.708,174.6008,2.268749,0.59537274
8119.5,89.41668,80.89478,129.7536,174.7102,2.266926,0.59819764
8120,89.41557,81.1608,130.1698,175.0411,2.265636,0.60129577
8120.5,89.41447,81.38235,130.6554,175.4759,2.265028,0.60519135
8121,89.41336,81.49184,130.9568,175.9834,2.264353,0.6084892
8121.5,89.41225,81.53635,131.071,176.5411,2.263122,0.6130074
8122,89.41114,81.57727,131.1014,177.0887,2.261438,0.6218238
8122.5,89.41003,81.66345,131.1124,177.5936,2.259222,0.6046671
8123,89.40893,81.79411,131.1062,178.0135,2.256596,0.6123096
8123.5,89.40782,81.89545,131.0619,178.2099,2.254632,0.6094726
8124,89.40672,81.89035,130.98,178.1225,2.254386,0.6260452
8124.5,89.40561,81.76056,130.8945,177.9346,2.255827,0.61578804
8125,89.4045,81.52833,130.8704,177.8576,2.258572,0.6179705
8125.5,89.4034,81.24267,130.9451,177.9178,2.262217,0.6054842
8126,89.40229,81.00487,131.083,178.0336,2.265556,0.61219305
8126.5,89.40118,80.91934,131.2151,178.097,2.267211,0.6155818
8127,89.40008,80.98305,131.2737,177.9794,2.267127,0.61264783
8127.5,89.39897,81.09637,131.222,177.5744,2.266506,0.6252355
8128,89.39787,81.15735,131.0954,176.8381,2.26687,0.6221835
8128.5,89.39676,81.12167,130.9473,175.8475,2.26888,0.63506234
8129,89.39565,81.03101,130.7546,174.8635,2.271251,0.6269895
8129.5,89.39455,80.98704,130.5009,174.25,2.271773,0.6173931
8130,89.39344,81.06184,130.3337,174.2074,2.26999,0.5849158
8130.5,89.39233,81.25086,130.4086,174.5819,2.267316,0.5643208
8131,89.39123,81.47522,130.6138,175.0231,2.264886,0.5668534
8131.5,89.39012,81.61669,130.6877,175.3187,2.262959,0.59699786
8132,89.38902,81.6211,130.5776,175.5366,2.261636,0.61799103
8132.5,89.3879,81.55033,130.4376,175.8117,2.260833,0.6178999
8133,89.3868,81.4946,130.3245,176.0458,2.260136,0.6246994
8133.5,89.38569,81.48195,130.179,176.0267,2.259392,0.63072985
8134,89.38458,81.48454,129.9908,175.7568,2.258848,0.6339573
8134.5,89.38348,81.47015,129.7936,175.4079,2.258649,0.62182105
8135,89.38237,81.43491,129.5986,175.1006,2.258598,0.6092095
8135.5,89.38126,81.4025,129.4085,174.8645,2.258353,0.61401737
8136,89.38016,81.39217,129.2394,174.6787,2.25785,0.62668943
8136.5,89.37905,81.38332,129.1191,174.5044,2.257622,0.632972
8137,89.37794,81.34619,129.0629,174.3405,2.258126,0.63770366
8137.5,89.37684,81.30155,129.0757,174.2683,2.258931,0.6465242
8138,89.37573,81.30215,129.1903,174.3984,2.259335,0.636214
8138.5,89.37463,81.36666,129.4623,174.7495,2.259436,0.63300514
8139,89.37352,81.46819,129.8901,175.2042,2.259845,0.6149604
8139.5,89.37241,81.54752,130.3246,175.5917,2.260716,0.6245817
8140,89.37131,81.52568,130.5524,175.8024,2.261876,0.6215858
8140.5,89.3702,81.36605,130.5102,175.8557,2.263308,0.62983805
8141,89.36909,81.10652,130.3448,175.8529,2.265265,0.6312025
8141.5,89.36799,80.81892,130.2681,175.8309,2.268169,0.63740605
8142,89.36688,80.57489,130.3692,175.749,2.271837,0.61918676
8142.5,89.36578,80.42373,130.5833,175.6273,2.27521,0.63046914
8143,89.36467,80.36639,130.7846,175.5456,2.277299,0.6289342
8143.5,89.36356,80.363,130.8583,175.5132,2.277864,0.64642024
8144,89.36246,80.35497,130.767,175.4636,2.277529,0.6342794
8144.5,89.36136,80.30116,130.5457,175.3388,2.277116,0.6198381
8145,89.36025,80.24386,130.2248,175.1269,2.276347,0.6216661
8145.5,89.35915,80.34565,129.8302,174.8773,2.273354,0.6123412
8146,89.35804,80.75829,129.4261,174.697,2.266444,0.6349323
8146.5,89.35693,81.32987,129.0578,174.6942,2.257327,0.6378802
8147,89.35583,81.60563,128.6771,174.8943,2.250933,0.63055044
8147.5,89.35472,81.36105,128.2758,175.1999,2.250235,0.58845013
8148,89.35361,80.9416,128.0545,175.4984,2.25294,0.5587716
8148.5,89.35251,80.83031,128.2282,175.7993,2.25468,0.5321402
8149,89.3514,81.05222,128.7472,176.0969,2.254768,0.55857724
8149.5,89.3503,81.23089,129.333,176.1962,2.256324,0.57851905
8150,89.34919,81.15102,129.7356,175.9081,2.260682,0.6313604
8150.5,89.34808,80.97884,129.8811,175.3225,2.265164,0.62790734
8151,89.34698,80.95124,129.8168,174.77,2.266519,0.6479701
8151.5,89.34587,81.11477,129.7322,174.5425,2.264678,0.64331555
8152,89.34476,81.37768,129.8095,174.7288,2.261635,0.6531723
8152.5,89.34366,81.61675,129.9903,175.2934,2.258537,0.6411647
8153,89.34255,81.72856,130.0749,176.1086,2.255625,0.6359744
8153.5,89.34145,81.69685,129.9432,176.9149,2.252994,0.63993037
8154,89.34034,81.61621,129.7567,177.4506,2.25129,0.63169795
8154.5,89.33924,81.62511,129.8743,177.6695,2.251399,0.6357621
8155,89.33813,81.80293,130.3873,177.7039,2.252621,0.6297315
8155.5,89.33703,82.09468,130.97,177.6252,2.253236,0.6357
8156,89.33592,82.29291,131.2548,177.4362,2.253283,0.62957543
8156.5,89.33482,82.16128,131.1569,177.1726,2.254854,0.6262334
8157,89.33371,81.67411,130.8501,176.8509,2.259338,0.6134361
8157.5,89.3326,81.05742,130.5789,176.4919,2.265672,0.5955333
8158,89.3315,80.5525,130.5128,176.2076,2.271828,0.5760508
8158.5,89.33039,80.25867,130.6488,176.1398,2.276232,0.57246184
8159,89.32928,80.16081,130.8441,176.3136,2.278114,0.57075745
8159.5,89.32818,80.20436,130.9825,176.559,2.277843,0.58961535
8160,89.32708,80.32255,131.0464,176.6291,2.276695,0.6032935
8160.5,89.32597,80.45579,131.055,176.4292,2.275708,0.6245382
8161,89.32487,80.59867,130.9862,176.0538,2.274586,0.63018024
8161.5,89.32376,80.76357,130.744,175.6213,2.272304,0.63243234
8162,89.32265,80.9112,130.2429,175.1811,2.268615,0.6156497
8162.5,89.32155,80.98917,129.5562,174.7859,2.264357,0.60937876
8163,89.32044,81.02458,128.9102,174.5682,2.260277,0.5979798
8163.5,89.31934,81.08923,128.5468,174.6915,2.256734,0.6180348
8164,89.31823,81.15039,128.5797,175.222,2.254795,0.6295167
8164.5,89.31712,81.08053,128.9164,176.0761,2.255632,0.6324567
8165,89.31602,80.85248,129.3639,177.1099,2.258642,0.6270161
8165.5,89.31492,80.62861,129.7964,178.1913,2.261397,0.6191413
8166,89.31381,80.61733,130.165,179.1645,2.261492,0.62427413
8166.5,89.31271,80.86421,130.4081,179.8592,2.258402,0.6335985
8167,89.3116,81.19081,130.4308,180.1992,2.253806,0.6354927
8167.5,89.31049,81.35706,130.1709,180.2633,2.24993,0.61701566
8168,89.30939,81.30028,129.6942,180.1993,2.247564,0.608952
8168.5,89.30829,81.19848,129.2678,180.1354,2.246045,0.6121812
8169,89.30718,81.28306,129.3148,180.1998,2.245169,0.6430919
8169.5,89.30608,81.6093,130.2377,180.524,2.246686,0.6441502
8170,89.30497,82.01279,132.101,181.1591,2.252504,0.6375557
8170.5,89.30386,82.27095,134.3497,181.9377,2.26139,0.6258699
8171,89.30276,82.30139,135.9331,182.4343,2.268917,0.6139144
8171.5,89.30165,82.19569,135.9569,182.2457,2.270637,0.5983507
8172,89.30055,82.07913,134.4922,181.3876,2.265662,0.5997862
8172.5,89.29945,81.98895,132.5974,180.2703,2.258066,0.60747725
8173,89.29834,81.87234,131.2584,179.2402,2.253542,0.6281842
8173.5,89.29723,81.68692,130.5227,178.3419,2.253223,0.62221014
8174,89.29613,81.50877,129.8463,177.5658,2.252862,0.6333913
8174.5,89.29502,81.44732,128.9297,177.0493,2.248739,0.62698734
8175,89.29392,81.45741,128.0083,176.92,2.242473,0.6240669
8175.5,89.29282,81.35342,127.5878,177.1266,2.240142,0.61493355
8176,89.29171,81.00378,127.9964,177.5167,2.246358,0.6195693
8176.5,89.2906,80.52756,129.147,177.9982,2.258825,0.6181221
8177,89.2895,80.21137,130.7148,178.5489,2.271274,0.6005382
8177.5,89.28839,80.14786,132.4256,179.0565,2.281012,0.58740145
8178,89.28729,80.15571,134.109,179.2269,2.289925,0.5788322
8178.5,89.28619,80.08526,135.5579,178.8531,2.299128,0.59740406
8179,89.28508,80.01836,136.579,178.2402,2.306274,0.61007875
8179.5,89.28397,80.16276,137.2447,178.1378,2.308177,0.6252188
8180,89.28287,80.60131,137.8799,179.0506,2.304616,0.6126604
8180.5,89.28177,81.11848,138.6716,180.6301,2.299569,0.60271704
8181,89.28066,81.35089,139.2893,181.8875,2.297391,0.60454893
8181.5,89.27956,81.1625,139.0785,182.0647,2.297986,0.6165071
8182,89.27845,80.75554,137.7726,181.1824,2.297884,0.6325003
8182.5,89.27734,80.4257,135.8105,179.8666,2.294485,0.6396489
8183,89.27625,80.29592,133.9124,178.8345,2.288193,0.64164907
8183.5,89.27514,80.30912,132.5457,178.4298,2.281335,0.64795685
8184,89.27403,80.39352,131.7458,178.5282,2.275458,0.64453423
8184.5,89.27293,80.48711,131.3425,178.8228,2.271238,0.64239985
8185,89.27183,80.54554,131.2442,179.105,2.269274,0.63074553
8185.5,89.27072,80.63291,131.4056,179.2996,2.268776,0.65095997
8186,89.26962,80.88274,131.6735,179.407,2.267251,0.6546011
8186.5,89.26851,81.32251,131.8456,179.4985,2.262992,0.65376306
8187,89.2674,81.78359,131.8372,179.6602,2.257205,0.63030374
8187.5,89.2663,82.00754,131.7066,179.8738,2.253246,0.62373805
8188,89.2652,81.85893,131.5246,180.0189,2.253451,0.6121096
8188.5,89.26409,81.43912,131.3691,180.0403,2.257318,0.61365587
8189,89.26299,81.0263,131.385,180.0066,2.262339,0.6040718
8189.5,89.26189,80.85042,131.6347,179.9091,2.266178,0.5814992
8190,89.26078,80.84776,131.9643,179.6076,2.268942,0.57382315
8190.5,89.25967,80.80508,132.1047,179.118,2.271452,0.57933855
8191,89.25857,80.71879,131.8932,178.7501,2.272062,0.6071755
8191.5,89.25747,80.79163,131.4799,178.8174,2.268553,0.62078935
8192,89.25636,81.15597,131.1869,179.3073,2.26129,0.6332999
8192.5,89.25526,81.75154,131.1832,179.9347,2.252722,0.64365095
8193,89.25415,82.35351,131.4241,180.4097,2.246022,0.6414056
8193.5,89.25305,82.6892,131.6922,180.5525,2.24349,0.6367283
8194,89.25195,82.66995,131.7238,180.302,2.244562,0.6330895
8194.5,89.25084,82.46302,131.4551,179.7767,2.246559,0.6337334
8195,89.24973,82.26543,131.0421,179.2446,2.247522,0.63724554
8195.5,89.24863,82.1442,130.6209,178.8956,2.247056,0.63884044
8196,89.24753,82.05602,130.2059,178.6811,2.245871,0.6413014
8196.5,89.24642,81.91742,129.8302,178.4521,2.24557,0.6503528
8197,89.24532,81.67354,129.5863,178.1719,2.247559,0.6530234
8197.5,89.24422,81.31617,129.5421,177.9241,2.252185,0.6367706
8198,89.24311,80.86781,129.6835,177.7683,2.258879,0.6100935
8198.5,89.242,80.40659,129.9182,177.6519,2.266174,0.58846366
8199,89.24091,80.07599,130.1523,177.4976,2.271942,0.5740884
8199.5,89.2398,79.96597,130.4024,177.3162,2.275229,0.560919
8200,89.23869,80.03812,130.7453,177.1548,2.276875,0.56979996
8200.5,89.23759,80.2086,131.1684,176.9686,2.277907,0.5888283
8201,89.23649,80.44605,131.4932,176.6248,2.277964,0.60914177
8201.5,89.23538,80.8656,131.4851,176.1093,2.274417,0.6090799
8202,89.23428,81.58839,131.1221,175.66,2.265123,0.6171757
8202.5,89.23318,82.44467,130.6126,175.5241,2.252442,0.62776154
8203,89.23207,83.02792,130.1127,175.6685,2.241963,0.6398801
8203.5,89.23097,83.0658,129.7108,175.9039,2.238077,0.6419634
8204,89.22987,82.6531,129.6012,176.2192,2.241285,0.6457205
8204.5,89.22876,82.0853,129.9594,176.8038,2.248829,0.6336019
8205,89.22765,81.57478,130.6661,177.7308,2.257041,0.63466793
8205.5,89.22655,81.21743,131.3406,178.7603,2.262891,0.6201868
8206,89.22545,81.04764,131.6881,179.5137,2.265169,0.6356385
8206.5,89.22434,81.01507,131.6556,179.778,2.264705,0.62463605
8207,89.22324,81.07775,131.3328,179.604,2.262392,0.6388926
8207.5,89.22214,81.26271,130.9075,179.1707,2.258604,0.63007
8208,89.22104,81.51913,130.5917,178.634,2.254901,0.6386157
8208.5,89.21993,81.67056,130.4318,178.1293,2.253366,0.6344015
8209,89.21883,81.59677,130.279,177.8111,2.254052,0.63849866
8209.5,89.21773,81.36021,130.008,177.7464,2.255226,0.6223934
8210,89.21662,81.13354,129.6765,177.8961,2.255338,0.61092746
8210.5,89.21552,81.06351,129.3643,178.2669,2.253133,0.6057724
8211,89.21442,81.17216,129.0724,178.8606,2.248295,0.6165231
8211.5,89.21331,81.28548,128.8944,179.4498,2.244145,0.62120795
8212,89.2122,81.1232,128.9855,179.6254,2.246319,0.62483287
8212.5,89.21111,80.63158,129.385,179.2113,2.256088,0.6055277
8213,89.21,80.14931,130.0264,178.5735,2.267638,0.5991597
8213.5,89.21126,80.07217,130.7054,178.288,2.273482,0.5861697
8214,89.21252,80.46454,131.2384,178.4678,2.271725,0.59589547
8214.5,89.21378,81.08353,131.5867,178.6565,2.266223,0.6054924
8215,89.21504,81.66158,131.7128,178.4053,2.260966,0.61103195
8215.5,89.2163,82.09216,131.7049,177.7354,2.25768,0.62543935
8216,89.21756,82.37344,131.7983,177.0394,2.256861,0.6227953
8216.5,89.21883,82.50134,132.0632,176.6651,2.258051,0.62432706
8217,89.22009,82.49487,132.3075,176.6216,2.259753,0.61313987
8217.5,89.22134,82.41657,132.334,176.7243,2.260527,0.6133007
8218,89.2226,82.30031,132.1443,176.8852,2.260246,0.62351656
8218.5,89.22387,82.12215,131.8356,177.0681,2.25987,0.6328066
8219,89.22513,81.88255,131.4487,177.148,2.259971,0.64051795
8219.5,89.22639,81.67006,131.0159,177.0421,2.259948,0.63511014
8220,89.22765,81.59695,130.607,176.8729,2.258615,0.62727505
8220.5,89.22891,81.67255,130.2771,176.852,2.255647,0.61569905
8221,89.23017,81.777,130.0052,177.0378,2.252139,0.6184367
8221.5,89.23143,81.78245,129.701,177.268,2.249424,0.60828245
8222,89.23269,81.66584,129.3229,177.3007,2.248152,0.60551655
8222.5,89.23396,81.50294,128.9464,176.9674,2.248403,0.6135297
8223,89.23521,81.39716,128.6555,176.2102,2.249695,0.62250996
8223.5,89.23647,81.3932,128.4505,175.1231,2.251273,0.6234938
8224,89.23774,81.44287,128.3064,174.0642,2.252597,0.6269713
8224.5,89.239,81.48512,128.3028,173.6271,2.253286,0.6316815
8225,89.24026,81.55184,128.5836,174.2844,2.252607,0.64009017
8225.5,89.24152,81.69293,129.1602,175.9238,2.250407,0.6254222
8226,89.24278,81.84164,129.9001,177.8029,2.248654,0.6238019
8226.5,89.24404,81.91398,130.5666,179.1418,2.248777,0.62538105
8227,89.24531,81.94979,130.9205,179.7814,2.249059,0.6198879
8227.5,89.24657,82.02207,131.0095,180.1771,2.247787,0.6282461
8228,89.24783,82.03507,131.1422,180.7057,2.247172,0.6246143
8228.5,89.24909,81.774,131.434,181.052,2.251297,0.6312373
8229,89.25035,81.27001,131.6012,180.4466,2.259768,0.6169975
8229.5,89.25161,80.94237,131.3113,178.5592,2.266399,0.6118787
8230,89.25288,81.16248,130.5748,175.9731,2.265762,0.5718871
8230.5,89.25414,81.76057,129.7989,173.6903,2.259946,0.54116964
8231,89.25539,82.19328,129.5385,172.3739,2.256924,0.50583404
8231.5,89.25666,82.20421,130.0307,172.151,2.260653,0.5047602
8232,89.25792,82.03358,130.9601,172.8751,2.266482,0.51945174
8232.5,89.25918,81.96323,131.839,174.311,2.26884,0.55923444
8233,89.26044,81.99857,132.3878,176.0443,2.26727,0.60545397
8233.5,89.2617,82.01718,132.5139,177.4294,2.264303,0.62538564
8234,89.26297,81.98119,132.2937,177.9963,2.261939,0.62885785
8234.5,89.26423,81.92237,131.9391,177.9362,2.260571,0.6117832
8235,89.26549,81.85835,131.6567,177.8618,2.259729,0.6166128
8235.5,89.26675,81.78619,131.5621,178.1324,2.259278,0.6290762
8236,89.26801,81.72468,131.6913,178.6709,2.25944,0.63384753
8236.5,89.26928,81.74866,132.0273,179.2587,2.259793,0.63683975
8237,89.27054,81.97162,132.4534,179.7319,2.258701,0.6300823
8237.5,89.2718,82.43234,132.7243,179.9647,2.254539,0.6289195
8238,89.27306,82.95993,132.6206,179.8284,2.248214,0.6310751
8238.5,89.27432,83.23253,132.1228,179.2326,2.243431,0.6157605
8239,89.27559,83.03461,131.3973,178.2761,2.243456,0.6320203
8239.5,89.27685,82.45435,130.7138,177.3172,2.248191,0.61840016
8240,89.27811,81.84396,130.3579,176.7252,2.25451,0.6306952
8240.5,89.27937,81.52299,130.4623,176.587,2.259284,0.5966383
8241,89.28063,81.51252,130.8743,176.7367,2.261652,0.587917
8241.5,89.2819,81.62455,131.2337,176.9322,2.262129,0.569318
8242,89.28316,81.66488,131.2641,176.9922,2.261703,0.60294724
8242.5,89.28442,81.52835,130.9136,176.9434,2.261187,0.6298538
